ProductID,InvoiceDate,Sum of Quantity
P0020,2024-09-25 00:00:00,13
P0020,2024-10-22 00:00:00,10
P0020,2024-11-13 00:00:00,7
P0020,2024-11-14 00:00:00,6
P0020,2024-12-05 00:00:00,29
P0020,2024-12-09 00:00:00,10
P0020,2024-12-22 00:00:00,20
P0020,2025-01-08 00:00:00,3
P0020,2025-01-30 00:00:00,32
P0020,2025-02-09 00:00:00,36
P0020,2025-03-03 00:00:00,20
P0020,2025-03-06 00:00:00,10
P0020,2025-03-10 00:00:00,2
P0020,2025-03-18 00:00:00,15
P0020,2025-03-31 00:00:00,4
P0020,2025-04-03 00:00:00,20
P0020,2025-04-18 00:00:00,6
P0020,2025-04-27 00:00:00,6
P0020,2025-05-05 00:00:00,19
P0020,2025-05-13 00:00:00,50
P0020,2025-06-11 00:00:00,7
P0020,2025-07-09 00:00:00,11
P0020,2025-07-11 00:00:00,9
P0020,2025-07-20 00:00:00,20
P0020,2025-08-09 00:00:00,8
P0020,2025-08-15 00:00:00,31
P0020,2025-09-03 00:00:00,32
P0020,2025-09-21 00:00:00,10
P0020,2025-10-16 00:00:00,15
P0020,2025-11-04 00:00:00,19
P0020,2025-11-15 00:00:00,4
P0020,2025-11-16 00:00:00,29
P0020,2025-11-26 00:00:00,17
P0020,2025-12-02 00:00:00,32
P0020,2025-12-09 00:00:00,15
P0020,2026-01-19 00:00:00,23
P0020,2026-01-30 00:00:00,13
P0020,2026-02-13 00:00:00,12
P0020,2026-02-14 00:00:00,4
P0020,2026-03-02 00:00:00,15
P0020,2026-03-07 00:00:00,13
P0020,2026-03-15 00:00:00,11
P0021,2024-08-20 00:00:00,3
P0021,2024-10-28 00:00:00,1
P0021,2025-04-19 00:00:00,4
P0021,2025-08-19 00:00:00,2
P0021,2025-11-13 00:00:00,2
P0021,2026-03-06 00:00:00,3
P0022,2024-05-21 00:00:00,5
P0022,2024-06-25 00:00:00,3
P0022,2024-08-23 00:00:00,8
P0022,2024-09-15 00:00:00,2
P0022,2025-03-05 00:00:00,4
P0022,2025-04-29 00:00:00,3
P0022,2025-05-28 00:00:00,5
P0022,2025-06-29 00:00:00,1
P0022,2025-10-27 00:00:00,2
P0022,2025-11-06 00:00:00,1
P0022,2025-11-08 00:00:00,6
P0022,2025-12-10 00:00:00,4
P0023,2024-04-24 00:00:00,89
P0023,2024-04-30 00:00:00,19
P0023,2024-05-05 00:00:00,16
P0023,2024-05-13 00:00:00,57
P0023,2024-06-07 00:00:00,21
P0023,2024-06-26 00:00:00,18
P0023,2024-07-17 00:00:00,117
P0023,2024-08-26 00:00:00,42
P0023,2024-09-15 00:00:00,58
P0023,2024-09-18 00:00:00,47
P0023,2024-10-21 00:00:00,22
P0023,2024-10-22 00:00:00,52
P0023,2024-12-15 00:00:00,40
P0023,2024-12-21 00:00:00,21
P0023,2025-01-05 00:00:00,38
P0023,2025-01-30 00:00:00,50
P0023,2025-02-03 00:00:00,24
P0023,2025-02-10 00:00:00,20
P0023,2025-02-21 00:00:00,37
P0023,2025-03-09 00:00:00,54
P0023,2025-04-13 00:00:00,27
P0023,2025-04-30 00:00:00,23
P0023,2025-05-18 00:00:00,38
P0023,2025-06-28 00:00:00,7
P0023,2025-07-06 00:00:00,83
P0023,2025-07-31 00:00:00,27
P0023,2025-08-03 00:00:00,23
P0023,2025-08-10 00:00:00,98
P0023,2025-08-12 00:00:00,7
P0023,2025-09-08 00:00:00,17
P0023,2025-10-19 00:00:00,53
P0023,2025-11-24 00:00:00,19
P0023,2025-12-19 00:00:00,56
P0023,2025-12-25 00:00:00,77
P0023,2026-01-09 00:00:00,61
P0023,2026-01-11 00:00:00,19
P0023,2026-02-13 00:00:00,12
P0023,2026-03-10 00:00:00,11
P0024,2024-04-05 00:00:00,21
P0024,2024-04-22 00:00:00,11
P0024,2024-05-03 00:00:00,30
P0024,2024-05-20 00:00:00,9
P0024,2024-05-26 00:00:00,8
P0024,2024-06-27 00:00:00,8
P0024,2024-07-08 00:00:00,2
P0024,2024-07-31 00:00:00,2
P0024,2024-08-13 00:00:00,2
P0024,2024-08-30 00:00:00,18
P0024,2024-09-10 00:00:00,1
P0024,2024-09-15 00:00:00,5
P0024,2024-09-22 00:00:00,10
P0024,2024-09-29 00:00:00,3
P0024,2024-10-06 00:00:00,27
P0024,2024-10-07 00:00:00,6
P0024,2024-11-15 00:00:00,12
P0024,2024-11-20 00:00:00,20
P0024,2024-12-13 00:00:00,8
P0024,2025-01-05 00:00:00,9
P0024,2025-01-14 00:00:00,8
P0024,2025-01-20 00:00:00,15
P0024,2025-01-26 00:00:00,10
P0024,2025-02-10 00:00:00,6
P0024,2025-02-16 00:00:00,20
P0024,2025-02-18 00:00:00,8
P0024,2025-02-25 00:00:00,1
P0024,2025-03-17 00:00:00,11
P0024,2025-03-25 00:00:00,9
P0024,2025-03-27 00:00:00,6
P0024,2025-04-08 00:00:00,6
P0024,2025-04-15 00:00:00,7
P0024,2025-05-01 00:00:00,25
P0024,2025-05-11 00:00:00,15
P0024,2025-05-20 00:00:00,11
P0024,2025-06-08 00:00:00,5
P0024,2025-06-15 00:00:00,6
P0024,2025-06-20 00:00:00,7
P0024,2025-07-21 00:00:00,5
P0024,2025-07-24 00:00:00,15
P0024,2025-08-14 00:00:00,29
P0024,2025-08-22 00:00:00,2
P0024,2025-08-26 00:00:00,16
P0024,2025-09-13 00:00:00,5
P0024,2025-10-05 00:00:00,4
P0024,2025-10-18 00:00:00,14
P0024,2025-11-06 00:00:00,5
P0024,2025-11-12 00:00:00,7
P0024,2025-11-16 00:00:00,10
P0024,2025-12-02 00:00:00,11
P0024,2025-12-11 00:00:00,12
P0024,2026-01-01 00:00:00,8
P0024,2026-01-16 00:00:00,9
P0024,2026-02-22 00:00:00,8
P0024,2026-02-24 00:00:00,1
P0024,2026-02-28 00:00:00,18
P0024,2026-03-12 00:00:00,27
P0024,2026-03-21 00:00:00,5
P0024,2026-03-23 00:00:00,9
P0025,2024-04-02 00:00:00,5
P0025,2024-04-03 00:00:00,4
P0025,2024-04-11 00:00:00,1
P0025,2024-04-23 00:00:00,4
P0025,2024-04-24 00:00:00,5
P0025,2024-04-30 00:00:00,1
P0025,2024-05-14 00:00:00,3
P0025,2024-05-19 00:00:00,4
P0025,2024-05-25 00:00:00,1
P0025,2024-05-30 00:00:00,13
P0025,2024-06-04 00:00:00,11
P0025,2024-06-07 00:00:00,2
P0025,2024-06-10 00:00:00,2
P0025,2024-06-20 00:00:00,2
P0025,2024-06-25 00:00:00,7
P0025,2024-07-01 00:00:00,4
P0025,2024-07-02 00:00:00,5
P0025,2024-07-10 00:00:00,1
P0025,2024-07-11 00:00:00,2
P0025,2024-07-30 00:00:00,5
P0025,2024-08-02 00:00:00,1
P0025,2024-08-07 00:00:00,3
P0025,2024-08-11 00:00:00,2
P0025,2024-08-13 00:00:00,2
P0025,2024-08-28 00:00:00,3
P0025,2024-09-03 00:00:00,5
P0025,2024-09-06 00:00:00,4
P0025,2024-09-19 00:00:00,5
P0025,2024-09-20 00:00:00,8
P0025,2024-09-28 00:00:00,1
P0025,2024-09-30 00:00:00,3
P0025,2024-10-13 00:00:00,4
P0025,2024-10-23 00:00:00,5
P0025,2024-10-30 00:00:00,4
P0025,2024-11-02 00:00:00,7
P0025,2024-11-03 00:00:00,4
P0025,2024-11-14 00:00:00,8
P0025,2024-11-18 00:00:00,13
P0025,2024-11-28 00:00:00,3
P0025,2024-11-29 00:00:00,1
P0025,2024-12-01 00:00:00,1
P0025,2024-12-05 00:00:00,4
P0025,2024-12-09 00:00:00,1
P0025,2024-12-13 00:00:00,3
P0025,2024-12-17 00:00:00,3
P0025,2024-12-29 00:00:00,4
P0025,2025-01-02 00:00:00,8
P0025,2025-01-25 00:00:00,3
P0025,2025-01-28 00:00:00,4
P0025,2025-01-30 00:00:00,12
P0025,2025-02-04 00:00:00,6
P0025,2025-02-12 00:00:00,8
P0025,2025-02-14 00:00:00,5
P0025,2025-02-20 00:00:00,3
P0025,2025-02-24 00:00:00,2
P0025,2025-03-02 00:00:00,16
P0025,2025-03-14 00:00:00,2
P0025,2025-03-15 00:00:00,4
P0025,2025-03-17 00:00:00,13
P0025,2025-03-22 00:00:00,1
P0025,2025-04-04 00:00:00,4
P0025,2025-04-12 00:00:00,7
P0025,2025-04-22 00:00:00,6
P0025,2025-04-24 00:00:00,1
P0025,2025-04-26 00:00:00,3
P0025,2025-05-14 00:00:00,3
P0025,2025-05-20 00:00:00,2
P0025,2025-05-24 00:00:00,4
P0025,2025-06-01 00:00:00,2
P0025,2025-06-08 00:00:00,4
P0025,2025-06-17 00:00:00,4
P0025,2025-07-08 00:00:00,5
P0025,2025-07-09 00:00:00,5
P0025,2025-07-11 00:00:00,9
P0025,2025-07-20 00:00:00,1
P0025,2025-07-28 00:00:00,2
P0025,2025-08-06 00:00:00,3
P0025,2025-08-07 00:00:00,1
P0025,2025-08-10 00:00:00,1
P0025,2025-08-16 00:00:00,3
P0025,2025-08-24 00:00:00,4
P0025,2025-09-03 00:00:00,1
P0025,2025-09-14 00:00:00,4
P0025,2025-09-19 00:00:00,5
P0025,2025-09-22 00:00:00,3
P0025,2025-10-06 00:00:00,4
P0025,2025-10-08 00:00:00,5
P0025,2025-10-10 00:00:00,1
P0025,2025-10-14 00:00:00,2
P0025,2025-10-16 00:00:00,1
P0025,2025-10-28 00:00:00,5
P0025,2025-11-08 00:00:00,5
P0025,2025-11-09 00:00:00,3
P0025,2025-11-27 00:00:00,1
P0025,2025-11-29 00:00:00,5
P0025,2025-12-14 00:00:00,1
P0025,2025-12-16 00:00:00,9
P0025,2025-12-23 00:00:00,1
P0025,2026-01-03 00:00:00,7
P0025,2026-01-07 00:00:00,3
P0025,2026-01-11 00:00:00,1
P0025,2026-01-23 00:00:00,1
P0025,2026-02-04 00:00:00,4
P0025,2026-02-17 00:00:00,2
P0025,2026-02-19 00:00:00,2
P0025,2026-02-27 00:00:00,8
P0025,2026-03-02 00:00:00,5
P0025,2026-03-06 00:00:00,9
P0025,2026-03-08 00:00:00,1
P0025,2026-03-13 00:00:00,9
P0025,2026-03-15 00:00:00,4
P0025,2026-03-17 00:00:00,3
P0026,2024-05-10 00:00:00,3
P0026,2024-05-26 00:00:00,3
P0026,2024-05-29 00:00:00,1
P0026,2024-06-07 00:00:00,4
P0026,2024-06-12 00:00:00,4
P0026,2024-06-17 00:00:00,5
P0026,2024-06-22 00:00:00,2
P0026,2024-06-26 00:00:00,1
P0026,2024-08-10 00:00:00,4
P0026,2024-08-15 00:00:00,7
P0026,2024-08-26 00:00:00,3
P0026,2024-09-02 00:00:00,2
P0026,2024-09-21 00:00:00,3
P0026,2024-09-26 00:00:00,1
P0026,2024-10-09 00:00:00,6
P0026,2024-10-12 00:00:00,5
P0026,2024-10-26 00:00:00,4
P0026,2024-11-02 00:00:00,2
P0026,2024-12-30 00:00:00,5
P0026,2025-01-04 00:00:00,5
P0026,2025-01-11 00:00:00,4
P0026,2025-01-20 00:00:00,2
P0026,2025-02-03 00:00:00,3
P0026,2025-02-04 00:00:00,4
P0026,2025-02-07 00:00:00,5
P0026,2025-02-22 00:00:00,3
P0026,2025-02-27 00:00:00,1
P0026,2025-03-12 00:00:00,4
P0026,2025-03-22 00:00:00,2
P0026,2025-04-05 00:00:00,2
P0026,2025-04-07 00:00:00,6
P0026,2025-04-09 00:00:00,9
P0026,2025-05-14 00:00:00,3
P0026,2025-05-21 00:00:00,4
P0026,2025-06-05 00:00:00,2
P0026,2025-06-10 00:00:00,2
P0026,2025-06-17 00:00:00,2
P0026,2025-06-23 00:00:00,2
P0026,2025-07-19 00:00:00,7
P0026,2025-07-22 00:00:00,6
P0026,2025-07-25 00:00:00,1
P0026,2025-08-11 00:00:00,3
P0026,2025-08-20 00:00:00,1
P0026,2025-10-09 00:00:00,1
P0026,2025-10-16 00:00:00,2
P0026,2025-12-13 00:00:00,2
P0026,2025-12-20 00:00:00,1
P0026,2025-12-21 00:00:00,6
P0026,2026-01-09 00:00:00,4
P0026,2026-01-27 00:00:00,2
P0026,2026-02-04 00:00:00,4
P0026,2026-02-09 00:00:00,4
P0026,2026-02-13 00:00:00,4
P0026,2026-02-24 00:00:00,3
P0026,2026-03-12 00:00:00,5
P0026,2026-03-13 00:00:00,1
P0027,2024-11-01 00:00:00,4
P0027,2024-11-16 00:00:00,49
P0027,2024-11-26 00:00:00,27
P0027,2024-12-03 00:00:00,9
P0027,2024-12-05 00:00:00,26
P0027,2024-12-12 00:00:00,31
P0027,2024-12-20 00:00:00,2
P0027,2024-12-23 00:00:00,22
P0027,2025-01-16 00:00:00,19
P0027,2025-01-21 00:00:00,41
P0027,2025-01-22 00:00:00,46
P0027,2025-01-26 00:00:00,15
P0027,2025-02-07 00:00:00,9
P0027,2025-02-22 00:00:00,1
P0027,2025-03-13 00:00:00,16
P0027,2025-03-15 00:00:00,15
P0027,2025-04-03 00:00:00,3
P0027,2025-04-06 00:00:00,1
P0027,2025-05-30 00:00:00,9
P0027,2025-06-30 00:00:00,4
P0027,2025-10-03 00:00:00,15
P0027,2025-11-26 00:00:00,19
P0027,2025-12-06 00:00:00,5
P0027,2025-12-13 00:00:00,5
P0027,2025-12-26 00:00:00,10
P0027,2025-12-28 00:00:00,17
P0027,2025-12-29 00:00:00,32
P0027,2026-01-03 00:00:00,14
P0027,2026-01-10 00:00:00,6
P0027,2026-01-15 00:00:00,16
P0027,2026-01-18 00:00:00,15
P0027,2026-01-20 00:00:00,15
P0027,2026-02-17 00:00:00,5
P0027,2026-02-21 00:00:00,12
P0027,2026-03-10 00:00:00,12
P0028,2024-04-01 00:00:00,14
P0028,2024-04-04 00:00:00,3
P0028,2024-04-06 00:00:00,1
P0028,2024-04-11 00:00:00,9
P0028,2024-04-20 00:00:00,8
P0028,2024-04-22 00:00:00,4
P0028,2024-04-25 00:00:00,7
P0028,2024-04-26 00:00:00,10
P0028,2024-05-01 00:00:00,8
P0028,2024-05-19 00:00:00,4
P0028,2024-05-20 00:00:00,8
P0028,2024-05-23 00:00:00,8
P0028,2024-06-23 00:00:00,4
P0028,2024-06-26 00:00:00,6
P0028,2024-06-27 00:00:00,8
P0028,2024-06-29 00:00:00,1
P0028,2024-07-05 00:00:00,1
P0028,2024-07-06 00:00:00,8
P0028,2024-07-09 00:00:00,4
P0028,2024-07-14 00:00:00,2
P0028,2024-07-28 00:00:00,7
P0028,2024-07-30 00:00:00,5
P0028,2024-08-10 00:00:00,2
P0028,2024-08-20 00:00:00,6
P0028,2024-08-24 00:00:00,14
P0028,2024-08-26 00:00:00,1
P0028,2024-08-27 00:00:00,11
P0028,2024-09-05 00:00:00,4
P0028,2024-09-08 00:00:00,5
P0028,2024-09-15 00:00:00,6
P0028,2024-09-18 00:00:00,6
P0028,2024-09-19 00:00:00,6
P0028,2024-09-22 00:00:00,7
P0028,2024-10-02 00:00:00,3
P0028,2024-10-08 00:00:00,7
P0028,2024-10-20 00:00:00,5
P0028,2024-10-26 00:00:00,6
P0028,2024-10-28 00:00:00,3
P0028,2024-10-31 00:00:00,11
P0028,2024-11-01 00:00:00,10
P0028,2024-11-09 00:00:00,1
P0028,2024-11-15 00:00:00,13
P0028,2024-11-25 00:00:00,11
P0028,2024-11-27 00:00:00,9
P0028,2024-11-28 00:00:00,2
P0028,2024-11-29 00:00:00,8
P0028,2024-12-10 00:00:00,3
P0028,2024-12-22 00:00:00,1
P0028,2024-12-27 00:00:00,4
P0028,2024-12-30 00:00:00,4
P0028,2025-01-05 00:00:00,7
P0028,2025-01-08 00:00:00,17
P0028,2025-01-10 00:00:00,6
P0028,2025-01-11 00:00:00,4
P0028,2025-01-16 00:00:00,1
P0028,2025-01-24 00:00:00,1
P0028,2025-02-05 00:00:00,1
P0028,2025-02-16 00:00:00,8
P0028,2025-03-24 00:00:00,7
P0028,2025-03-25 00:00:00,6
P0028,2025-03-26 00:00:00,5
P0028,2025-03-27 00:00:00,3
P0028,2025-04-01 00:00:00,8
P0028,2025-04-03 00:00:00,13
P0028,2025-04-10 00:00:00,10
P0028,2025-04-11 00:00:00,5
P0028,2025-04-24 00:00:00,8
P0028,2025-04-30 00:00:00,1
P0028,2025-05-17 00:00:00,8
P0028,2025-05-25 00:00:00,1
P0028,2025-05-26 00:00:00,4
P0028,2025-05-27 00:00:00,7
P0028,2025-06-04 00:00:00,8
P0028,2025-06-07 00:00:00,5
P0028,2025-06-15 00:00:00,13
P0028,2025-06-18 00:00:00,6
P0028,2025-06-20 00:00:00,5
P0028,2025-06-23 00:00:00,8
P0028,2025-06-27 00:00:00,4
P0028,2025-07-01 00:00:00,8
P0028,2025-07-03 00:00:00,1
P0028,2025-07-05 00:00:00,10
P0028,2025-07-09 00:00:00,14
P0028,2025-07-18 00:00:00,1
P0028,2025-07-22 00:00:00,1
P0028,2025-08-01 00:00:00,5
P0028,2025-08-13 00:00:00,8
P0028,2025-08-23 00:00:00,2
P0028,2025-09-24 00:00:00,12
P0028,2025-09-30 00:00:00,16
P0028,2025-10-01 00:00:00,3
P0028,2025-10-07 00:00:00,1
P0028,2025-10-15 00:00:00,8
P0028,2025-10-23 00:00:00,7
P0028,2025-11-06 00:00:00,8
P0028,2025-11-16 00:00:00,3
P0028,2025-11-18 00:00:00,5
P0028,2025-11-19 00:00:00,3
P0028,2025-11-23 00:00:00,4
P0028,2025-12-01 00:00:00,5
P0028,2025-12-03 00:00:00,8
P0028,2025-12-04 00:00:00,1
P0028,2025-12-08 00:00:00,3
P0028,2025-12-15 00:00:00,6
P0028,2025-12-29 00:00:00,3
P0028,2026-01-01 00:00:00,6
P0028,2026-01-10 00:00:00,7
P0028,2026-01-27 00:00:00,5
P0028,2026-02-08 00:00:00,5
P0028,2026-02-09 00:00:00,5
P0028,2026-02-10 00:00:00,4
P0028,2026-02-11 00:00:00,10
P0028,2026-02-19 00:00:00,2
P0028,2026-02-28 00:00:00,1
P0028,2026-03-05 00:00:00,11
P0028,2026-03-17 00:00:00,3
P0028,2026-03-24 00:00:00,4
P0028,2026-03-25 00:00:00,5
P0028,2026-03-30 00:00:00,14
P0029,2024-04-19 00:00:00,1
P0029,2024-05-30 00:00:00,12
P0029,2024-05-31 00:00:00,3
P0029,2024-06-11 00:00:00,2
P0029,2024-06-23 00:00:00,3
P0029,2024-07-22 00:00:00,3
P0029,2024-08-14 00:00:00,1
P0029,2024-08-26 00:00:00,7
P0029,2024-09-21 00:00:00,2
P0029,2024-10-17 00:00:00,1
P0029,2024-10-21 00:00:00,2
P0029,2024-11-30 00:00:00,6
P0029,2024-12-24 00:00:00,5
P0029,2025-01-02 00:00:00,3
P0029,2025-01-13 00:00:00,1
P0029,2025-02-21 00:00:00,1
P0029,2025-03-15 00:00:00,7
P0029,2025-05-07 00:00:00,1
P0029,2025-06-18 00:00:00,2
P0029,2025-07-04 00:00:00,10
P0029,2025-09-02 00:00:00,1
P0029,2025-11-16 00:00:00,5
P0029,2025-12-13 00:00:00,1
P0029,2026-03-11 00:00:00,3
P0030,2024-04-09 00:00:00,2
P0030,2024-05-14 00:00:00,2
P0030,2024-06-14 00:00:00,1
P0030,2024-06-18 00:00:00,2
P0030,2024-07-06 00:00:00,2
P0030,2024-07-16 00:00:00,1
P0030,2024-08-14 00:00:00,8
P0030,2024-08-31 00:00:00,2
P0030,2024-09-24 00:00:00,2
P0030,2024-10-16 00:00:00,5
P0030,2024-10-21 00:00:00,2
P0030,2024-11-03 00:00:00,7
P0030,2024-11-29 00:00:00,1
P0030,2024-12-23 00:00:00,7
P0030,2025-01-17 00:00:00,2
P0030,2025-02-03 00:00:00,2
P0030,2025-02-12 00:00:00,3
P0030,2025-03-02 00:00:00,2
P0030,2025-03-21 00:00:00,3
P0030,2025-04-13 00:00:00,3
P0030,2025-06-28 00:00:00,3
P0030,2025-07-08 00:00:00,1
P0030,2025-07-29 00:00:00,4
P0030,2025-09-12 00:00:00,3
P0030,2025-11-20 00:00:00,2
P0030,2025-12-10 00:00:00,3
P0030,2025-12-29 00:00:00,3
P0031,2024-04-02 00:00:00,13
P0031,2024-04-26 00:00:00,3
P0031,2024-05-26 00:00:00,5
P0031,2024-06-10 00:00:00,2
P0031,2024-06-19 00:00:00,15
P0031,2024-07-10 00:00:00,14
P0031,2024-08-01 00:00:00,14
P0031,2024-08-23 00:00:00,11
P0031,2024-09-01 00:00:00,22
P0031,2024-10-04 00:00:00,8
P0031,2024-10-08 00:00:00,13
P0031,2024-11-17 00:00:00,3
P0031,2024-11-28 00:00:00,6
P0031,2024-12-08 00:00:00,1
P0031,2024-12-12 00:00:00,6
P0031,2024-12-31 00:00:00,8
P0031,2025-01-13 00:00:00,3
P0031,2025-02-15 00:00:00,8
P0031,2025-04-08 00:00:00,17
P0031,2025-04-09 00:00:00,4
P0031,2025-04-13 00:00:00,9
P0031,2025-05-27 00:00:00,8
P0031,2025-07-05 00:00:00,11
P0031,2025-08-23 00:00:00,20
P0031,2025-09-18 00:00:00,5
P0031,2025-09-26 00:00:00,3
P0031,2025-10-19 00:00:00,1
P0031,2025-10-24 00:00:00,7
P0031,2025-11-22 00:00:00,22
P0031,2025-12-22 00:00:00,1
P0031,2025-12-25 00:00:00,2
P0031,2026-01-02 00:00:00,12
P0031,2026-01-24 00:00:00,1
P0031,2026-02-18 00:00:00,5
P0031,2026-02-28 00:00:00,11
P0031,2026-03-02 00:00:00,3
P0032,2024-04-16 00:00:00,45
P0032,2024-04-24 00:00:00,90
P0032,2024-05-11 00:00:00,12
P0032,2024-05-25 00:00:00,68
P0032,2024-06-29 00:00:00,69
P0032,2024-06-30 00:00:00,95
P0032,2024-08-20 00:00:00,30
P0032,2024-08-26 00:00:00,41
P0032,2024-08-31 00:00:00,22
P0032,2024-09-08 00:00:00,44
P0032,2024-09-11 00:00:00,9
P0032,2024-09-29 00:00:00,79
P0032,2024-10-02 00:00:00,14
P0032,2024-10-26 00:00:00,21
P0032,2024-11-17 00:00:00,36
P0032,2024-11-20 00:00:00,29
P0032,2024-12-04 00:00:00,52
P0032,2025-01-07 00:00:00,36
P0032,2025-01-25 00:00:00,48
P0032,2025-02-04 00:00:00,12
P0032,2025-02-20 00:00:00,27
P0032,2025-03-10 00:00:00,5
P0032,2025-03-19 00:00:00,118
P0032,2025-04-06 00:00:00,5
P0032,2025-04-26 00:00:00,92
P0032,2025-05-18 00:00:00,7
P0032,2025-05-30 00:00:00,3
P0032,2025-06-03 00:00:00,37
P0032,2025-06-30 00:00:00,60
P0032,2025-07-20 00:00:00,91
P0032,2025-07-24 00:00:00,43
P0032,2025-07-28 00:00:00,31
P0032,2025-08-02 00:00:00,54
P0032,2025-08-11 00:00:00,27
P0032,2025-08-26 00:00:00,26
P0032,2025-09-20 00:00:00,58
P0032,2025-11-17 00:00:00,57
P0032,2025-11-25 00:00:00,31
P0032,2025-11-28 00:00:00,26
P0032,2025-12-06 00:00:00,3
P0032,2026-01-06 00:00:00,71
P0032,2026-01-07 00:00:00,22
P0033,2024-04-16 00:00:00,21
P0033,2024-04-28 00:00:00,5
P0033,2024-05-10 00:00:00,9
P0033,2024-05-15 00:00:00,9
P0033,2024-06-01 00:00:00,3
P0033,2024-06-11 00:00:00,1
P0033,2024-07-18 00:00:00,7
P0033,2024-08-08 00:00:00,6
P0033,2024-08-12 00:00:00,18
P0033,2024-09-19 00:00:00,2
P0033,2024-09-24 00:00:00,11
P0033,2024-10-29 00:00:00,8
P0033,2024-11-28 00:00:00,2
P0033,2025-01-07 00:00:00,3
P0033,2025-01-22 00:00:00,3
P0033,2025-02-23 00:00:00,1
P0033,2025-02-27 00:00:00,14
P0033,2025-03-12 00:00:00,8
P0033,2025-03-19 00:00:00,2
P0033,2025-04-01 00:00:00,2
P0033,2025-04-10 00:00:00,5
P0033,2025-06-14 00:00:00,3
P0033,2025-06-15 00:00:00,7
P0033,2025-06-29 00:00:00,3
P0033,2025-07-01 00:00:00,7
P0033,2025-07-22 00:00:00,6
P0033,2025-08-15 00:00:00,5
P0033,2025-08-20 00:00:00,6
P0033,2025-10-29 00:00:00,6
P0033,2025-11-01 00:00:00,12
P0033,2025-12-29 00:00:00,4
P0033,2026-01-03 00:00:00,2
P0033,2026-02-28 00:00:00,8
P0033,2026-03-03 00:00:00,8
P0034,2024-06-23 00:00:00,31
P0034,2024-07-07 00:00:00,18
P0034,2024-08-09 00:00:00,27
P0034,2024-09-21 00:00:00,16
P0034,2024-11-01 00:00:00,15
P0034,2024-11-08 00:00:00,2
P0034,2024-11-10 00:00:00,72
P0034,2024-11-22 00:00:00,8
P0034,2024-11-23 00:00:00,24
P0034,2024-11-27 00:00:00,10
P0034,2024-12-14 00:00:00,20
P0034,2024-12-17 00:00:00,26
P0034,2025-01-10 00:00:00,53
P0034,2025-01-25 00:00:00,50
P0034,2025-02-10 00:00:00,21
P0034,2025-03-15 00:00:00,26
P0034,2025-04-11 00:00:00,3
P0034,2025-04-27 00:00:00,30
P0034,2025-04-28 00:00:00,24
P0034,2025-06-13 00:00:00,9
P0034,2025-09-13 00:00:00,10
P0034,2025-10-10 00:00:00,18
P0034,2025-11-05 00:00:00,10
P0034,2025-11-27 00:00:00,71
P0034,2025-12-23 00:00:00,17
P0034,2025-12-25 00:00:00,23
P0034,2025-12-26 00:00:00,28
P0034,2025-12-30 00:00:00,17
P0034,2026-01-14 00:00:00,22
P0034,2026-01-22 00:00:00,36
P0034,2026-02-08 00:00:00,3
P0034,2026-03-23 00:00:00,61
P0035,2024-04-01 00:00:00,6
P0035,2024-04-17 00:00:00,2
P0035,2024-05-05 00:00:00,5
P0035,2024-05-14 00:00:00,4
P0035,2024-06-01 00:00:00,5
P0035,2024-06-20 00:00:00,7
P0035,2024-06-21 00:00:00,1
P0035,2024-06-24 00:00:00,4
P0035,2024-07-01 00:00:00,7
P0035,2024-07-16 00:00:00,3
P0035,2024-07-20 00:00:00,4
P0035,2024-08-03 00:00:00,2
P0035,2024-08-13 00:00:00,6
P0035,2024-08-20 00:00:00,10
P0035,2024-09-23 00:00:00,6
P0035,2024-10-17 00:00:00,2
P0035,2024-10-19 00:00:00,9
P0035,2024-10-22 00:00:00,5
P0035,2024-11-22 00:00:00,3
P0035,2024-11-25 00:00:00,6
P0035,2024-12-08 00:00:00,6
P0035,2024-12-12 00:00:00,12
P0035,2024-12-22 00:00:00,9
P0035,2025-01-02 00:00:00,5
P0035,2025-01-19 00:00:00,6
P0035,2025-02-06 00:00:00,13
P0035,2025-03-03 00:00:00,5
P0035,2025-03-08 00:00:00,3
P0035,2025-03-09 00:00:00,3
P0035,2025-04-09 00:00:00,10
P0035,2025-04-21 00:00:00,5
P0035,2025-05-10 00:00:00,6
P0035,2025-05-15 00:00:00,3
P0035,2025-06-02 00:00:00,6
P0035,2025-06-13 00:00:00,1
P0035,2025-07-04 00:00:00,3
P0035,2025-07-11 00:00:00,6
P0035,2025-07-29 00:00:00,3
P0035,2025-08-02 00:00:00,5
P0035,2025-08-20 00:00:00,3
P0035,2025-08-28 00:00:00,3
P0035,2025-09-13 00:00:00,3
P0035,2025-09-21 00:00:00,5
P0035,2025-09-29 00:00:00,5
P0035,2025-10-05 00:00:00,10
P0035,2025-10-08 00:00:00,1
P0035,2025-10-21 00:00:00,6
P0035,2025-10-23 00:00:00,16
P0035,2025-11-12 00:00:00,5
P0035,2025-11-15 00:00:00,3
P0035,2025-11-16 00:00:00,3
P0035,2025-11-21 00:00:00,2
P0035,2025-11-24 00:00:00,1
P0035,2025-12-09 00:00:00,7
P0035,2025-12-10 00:00:00,10
P0035,2025-12-15 00:00:00,9
P0035,2026-01-03 00:00:00,1
P0035,2026-01-08 00:00:00,2
P0035,2026-01-31 00:00:00,2
P0035,2026-02-07 00:00:00,3
P0035,2026-02-15 00:00:00,1
